,Oxaliplatin,Ulixertinib,Fulvestrant,Uprosertib,Dactinomycin,Docetaxel,Camptothecin,5-Fluorouracil,Afatinib,Taselisib,PD0325901,Sapitinib,Alpelisib,SCH772984,LGK974,Luminespib,Linsitinib,GSK1904529A,EPZ5676,EPZ004777,Irinotecan,PLX-4720,Nutlin-3a (-),MG-132,Staurosporine,MK-2206,Trametinib,Palbociclib,MK-1775,Cisplatin,Pictilisib,AZD7762,Olaparib,Dasatinib,AZD3759,PD173074,Vorinostat,Dabrafenib,Paclitaxel,AZD4547,Lapatinib,Sorafenib,Nilotinib,Tamoxifen,Gemcitabine,Venetoclax,Bortezomib,Wee1 Inhibitor,Osimertinib,AGI-5198,Ipatasertib,Erlotinib,Sepantronium bromide,Cediranib,Buparlisib,YK-4-279,AZD8186,UMI-77,Cytarabine,BPD-00008900,MIM1,Dactolisib,NVP-ADW742,Gefitinib,Telomerase Inhibitor IX,GDC0810,WEHI-539,BDP-00009066,Epirubicin,GSK2578215A,I-BRD9,P22077,AZD6738,AZD5363,BMS-536924,ABT737,WIKI4,Afuresertib,Savolitinib,Navitoclax,Cyclophosphamide,MIRA-1,Pyridostatin,Temozolomide,Vinorelbine,Vinblastine,Pevonedistat,Foretinib,BIBR-1532,MK-8776,Talazoparib,AMG-319,AZ6102,VX-11e,LJI308,AT13148,Rapamycin,GSK591,VE821,GNE-317,Crizotinib,Entinostat,Alisertib,Fludarabine,Mitoxantrone,Niraparib,JAK1_8709,Leflunomide,IRAK4_4710,Entospletinib,BMS-345541,Podophyllotoxin bromide,Gallibiscoquinazole,Sinularin,PCI-34051,Carmustine,Topotecan,AGI-6780,VSP34_8731,MN-64,ML323,XAV939,PFI3,Zoledronate,CZC24832,KRAS (G12C) Inhibitor-12,ERK_2440,Acetalax,LY2109761,AZD1332,Mirin,OTX015,Wnt-C59,PRIMA-1MET,PRT062607,AZD5438,Obatoclax Mesylate,AZD2014,OF-1,Selumetinib,WZ4003,Teniposide,Picolinici-acid,JAK_8517,Elephantin,Ruxolitinib,VE-822,ERK_6604,IWP-2,PAK_5339,RVX-208,TAF1_5496,Dinaciclib,Nelarabine,IGF1R_3801,GSK343,CDK9_5576,LCL161,I-BET-762,AZD5153,CDK9_5038,AZD1208,Dihydrorotenone,ULK1_4989,Sabutoclax,AZ960,IAP_5620,Ibrutinib,AZD5991,Eg5_9814,Vincristine,GSK2606414,AZD5582,Daporinad,OSI-027,AZD8055,SB216763,Axitinib,RO-3306,Tozasertib,GSK269962A,KU-55933,PF-4708671,AZD6482,ZM447439,JQ1,NU7441,SB505124,Ribociclib,Doramapimod,BMS-754807,BI-2536,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
KP-2,6.459292,2.465057,4.411222,4.418985500000002,-2.485215,-1.0302219999999995,0.6391020000000001,6.615755,2.592621,2.552322,-0.9192040000000001,4.596962,4.7753879999999995,2.0125029999999997,3.930762,1.717857,4.2858410000000005,6.32789,5.676513,5.774644,4.810383,5.052183,6.141992,-1.6930759999999998,-3.7074160000000003,4.8605480000000005,-0.5761310000000001,4.936774,1.521465,5.607214,2.702824,0.8907200000000001,5.074358,1.565244,4.155284,5.2987910000000005,2.434043,5.237362999999998,-1.44897,4.102831,6.277375,3.087926,4.982673999999999,5.701872,4.656866,3.6352339999999996,-4.384126,2.903211,3.5000459999999998,5.852597,5.829863,3.715039,-2.9592509999999996,3.244096,1.5434379999999999,3.7187360000000003,4.225567,4.779139,3.5594089999999996,5.1179510000000015,5.563472,-0.08758300000000001,3.410015,4.6597290000000005,2.835962,5.669078,2.72293,2.405434,0.921941,6.1863980000000005,6.277375,5.792292,5.3287260000000005,6.0401110000000005,1.198603,1.8166060000000002,4.123991999999999,4.449344,2.854571,3.047929,6.001894,6.277375,2.923669,6.292054,-2.262216,-1.592809,1.615545,0.910301,4.982761,5.147385,4.660229,5.795621,2.61496,3.529032,5.199571,3.724105,-0.456236,5.8227150000000005,3.815003,1.590208,3.901325,4.678768,3.6391410000000004,6.377208,4.071065,6.16656,5.069142,4.489436,5.866372,5.859385,5.335751999999999,2.951534,3.162288,3.9053419999999996,5.6341779999999995,6.774126,3.685921,4.691414,4.176636,5.548598999999999,5.289865,4.548869,6.275743,4.028076,5.4629650000000005,6.226478,3.675903,7.119308999999999,6.124557,4.223966000000001,6.873042,5.916915,4.487179,6.6604550000000025,4.51821,3.6009309999999997,2.467059,4.03147,3.9051970000000003,2.6682770000000002,6.240479,2.27128,5.890318,3.386391,4.588504,5.5924,5.150011,4.0213529999999995,3.264158,3.905079,5.698332,4.188297,-2.164756,6.183739,2.8114220000000003,2.786675,0.8030579999999999,5.6459839999999994,6.217979,4.911116000000002,-0.193652,6.661736,0.238573,3.539678,1.834373,5.538942,6.621752000000001,5.258419,6.400786,-1.6002530000000001,1.9797240000000005,4.959853,5.455035,,,,,,,,,,,,,,,,,,,,6.816541,-1.317997,2.096917,3.998711,3.107918,3.9626080000000004,,6.2516110000000005
KP-4,4.0056575,0.8592684999999998,3.8247335000000007,4.121468,-4.678432,-5.4450090000000015,-3.2891199999999996,4.290927,2.2225479999999997,3.18438,-0.020641,5.128476999999998,5.169531,2.655574,4.384323,-3.5244910000000003,3.8355099999999998,4.6948989999999995,5.8476040000000005,5.169848,1.602282,4.769426,4.91602,-1.2179200000000001,-2.754039,2.95075,0.3162,2.019284,0.392907,3.512312,1.97282,0.6445770000000001,4.231046,3.110116,2.514195,4.448675,2.469257,5.514479,-4.605506,4.070456,4.6178550000000005,2.421202,4.420998,3.5044230000000005,-2.3370330000000004,2.3457470000000002,-4.246942,1.912143,2.83182,3.6834870000000004,4.8683830000000015,3.655276,-6.393433,2.692718,0.727169,1.053077,3.4939970000000002,2.038768,1.3827450000000001,4.241365,2.9084369999999997,-1.631873,3.9270910000000003,3.907907,-0.54409,4.867243,4.1206059999999995,2.509476,-1.7525080000000002,5.096087000000002,4.5286599999999995,4.406141000000001,2.455678,3.106979,3.3998459999999997,4.062943,3.9776580000000004,3.513874,0.381076,3.526615,5.394794,5.341377,2.960658,5.934359,-3.527849,-5.134258999999999,-1.0912950000000001,-0.730418,5.396418,4.839486,3.578959,4.041671,3.140336,3.3266400000000003,5.521485,4.718459999999999,-0.891272,4.772291,5.4027160000000025,0.767026,1.043933,5.433739,-0.511612,5.2800650000000005,-0.38813000000000003,5.219965,5.331918,4.8656809999999995,5.297927,4.569044,3.636779,-1.8091849999999998,2.923964,4.065185,5.503205,6.494643,-0.211126,3.723318,2.181568,5.364516,4.176138,4.379167,5.40691,3.920907,5.3224029999999996,3.129763,2.402087,4.635997,4.897591,5.287351,4.456574,2.836354,4.65036,5.409217,4.935866000000001,1.266866,1.76164,1.717801,3.197886,3.265489,4.62305,-1.238459,4.957073,1.638595,3.364233,5.325826999999999,4.524548,2.2427,3.184939,3.2133130000000003,5.4124690000000015,2.6204810000000003,-3.213636,6.092505,-0.8141390000000001,2.910629,-0.696246,5.535813,4.327033,1.30621,-2.975984,5.378223,-0.280316,2.229738,-0.658926,1.073696,4.452501,5.253273,5.600587,-4.291268,-3.881812,4.579895,2.261456,-4.260299,,,,,,,,,,,,,,,,,,,6.450311,-2.9298045,-0.913199,0.815758,3.124877,1.3732,2.028051,9.372288000000001
KS-1,3.2875065,1.9475169999999997,4.1233855,2.7610325,-4.4491315,-2.965834,-0.966944,5.103971,2.303476,1.7890220000000001,-0.18542,3.8892290000000003,3.272996,1.453589,5.1192459999999995,-3.816899,3.516663,5.599831,5.613354,5.682419,4.271008,5.417363,2.0628029999999997,-1.2236479999999998,-2.9125,4.199784999999999,0.23159200000000002,4.158583,2.3755330000000003,4.736629,1.6717060000000001,0.975612,5.3737010000000005,0.6949270000000001,3.223008,4.475408,1.8866630000000002,5.350702,-0.496413,3.1834,5.06522,4.31956,4.162351,4.876618,2.060163,2.709126,-4.618638,5.582169,2.2848889999999997,5.005229,4.642826,2.941376,-5.250979,1.469451,1.25064,3.366402,3.809935,5.163647,3.9683010000000003,4.235425,4.800013,-1.364299,3.195831,3.772451,0.5735560000000001,5.466469,4.657816,2.43531,-0.741917,5.401196,4.196119,5.565105,3.718085,3.5534589999999997,1.168403,2.976836,3.9088849999999997,2.711964,2.909631,4.963197,5.5155330000000005,4.7526980000000005,3.699905,6.541817,-2.689022,-2.7602740000000003,2.4830970000000003,0.725002,5.441075,4.4314599999999995,5.071956,5.575737,1.342922,2.5316349999999996,4.970048,2.807608,-2.703379,4.274962,4.259995,0.611537,3.377418,2.203594,0.163968,5.808951,0.9647190000000001,4.804255,4.529324,6.083557,4.402858,2.470989,3.985696,-1.349431,2.969002,2.9189979999999998,2.985448,5.496093,1.251794,4.1578919999999995,1.891762,3.559906,4.209269,3.8076309999999998,4.823493,3.08777,5.446626999999999,3.710703,0.541245,3.044843,3.266853,1.678325,4.079111,1.1362780000000001,4.744015,2.693036,2.63997,1.298965,2.131339,1.145518,3.237336,3.22337,2.844032,0.43886000000000003,5.37221,0.737855,2.601359,4.9202330000000005,2.274653,1.673093,3.265544,1.272029,4.458408,5.463329,-3.4610019999999997,5.866498,-1.366393,3.070564,-1.625268,5.576637,1.5279260000000001,-0.685566,-4.043043,5.911523000000001,1.6123530000000001,1.948768,-0.848255,0.574802,5.791092,3.475459,5.250447,-4.396822,-2.946096,4.500299,2.3111759999999997,-2.276766,,,,,,,,,,,,,,,,,,,6.302465,-3.5088440000000003,-0.515486,-2.042582,3.9114205,1.393105,4.330223,7.335161999999999
KU812,2.4279845,-0.6805385,2.2102185000000003,2.072744,-5.134535,-5.729732500000001,-3.721304,4.277353,1.04329,3.130145,-3.8319589999999994,3.091637,3.6856150000000003,-1.424726,2.499482,-4.084425,2.195349,3.580133,4.467777,4.805130999999999,1.250198,2.730607,3.055096,-2.0662439999999997,-3.2235560000000003,2.039527,-5.5631080000000015,1.269578,-0.9408629999999999,1.129983,1.754578,-1.901344,4.0667,-8.327914999999999,0.675983,2.332376,0.637163,1.452006,-4.785362999999999,2.807696,3.028233,1.0754569999999999,-6.317431,2.2792209999999997,-4.427162,1.005495,-5.428226,1.006749,0.8583040000000001,3.8859209999999997,3.237945,0.743135,-3.564003,0.408711,0.56418,0.33453299999999997,4.463271,3.702664,-3.380307,4.516657,2.080379,-2.516118,2.1220220000000003,2.7602029999999997,-0.282127,4.31803,2.609886,1.926441,-1.367315,3.6943370000000004,2.413691,4.574976,0.42068,3.179094,1.549404,0.8193020000000001,3.959254,1.719414,2.272391,1.2104059999999999,3.7162910000000013,2.862075,2.509199,3.9721610000000003,-5.300911,-6.146033,-0.541243,-2.578294,4.57453,1.7075080000000002,0.568288,3.828661,2.3227849999999997,-0.814975,3.872902,0.440145,-3.663565,2.635982,0.4957220000000001,0.5835640000000001,-0.44984799999999997,0.8517979999999999,-1.421375,0.573095,-1.375753,1.3890149999999999,1.996629,3.803294,3.783817,2.1002919999999996,1.6898509999999998,-2.09139,0.899272,1.496183,3.240791,4.724167,-1.2986209999999998,2.694552,2.195752,2.848468,3.62212,3.333989,4.573295,2.537839,4.039042,2.7629509999999997,-1.659052,4.087791,2.990389,2.4956,4.490467,-0.9985700000000001,2.664286,3.8319360000000002,2.151966,1.154736,0.082006,-1.038115,3.096975,-1.039366,2.500552,-1.2439440000000002,3.7910769999999996,0.791018,1.7848110000000001,3.2986690000000003,0.696213,-0.907235,1.61474,0.792235,3.3062660000000004,0.775122,-3.800786,4.4711110000000005,-0.743642,1.430531,-1.506882,2.764631,0.7136279999999999,-2.67498,-2.807545,2.6895830000000003,-2.4121580000000002,2.710639,-2.048418,-0.178564,3.9626089999999996,1.169772,-2.21191,-5.133857,-5.018514,1.0422209999999998,1.8571119999999999,-6.292609,4.0330010000000005,,,,,,,,,,,,,,,,,,6.348422,-2.1863895,0.5750970000000001,2.4995529999999997,2.9649855,3.732995,-3.132831,7.2523399999999985
KURAMOCHI,7.160811499999999,3.0301310000000004,5.0237440000000015,4.72527,-1.337971,-0.015529999999999931,1.941764,7.68458,3.5203010000000003,4.244104,2.915345,4.848871,5.4314300000000015,3.945647,5.101257,0.422166,5.476068,5.979918,7.3526089999999975,6.242789,6.832949,6.3030800000000005,7.365697,-1.1029440000000001,-3.3610089999999997,5.182674,2.12832,5.849024,1.183856,6.007594,2.969877,1.603409,6.061107,0.067018,3.234364,5.198517,2.466293,7.036285,1.2045290000000002,5.373357,4.914868,4.819171,6.029458999999999,4.340667,5.960446,3.7150730000000003,-3.5093120000000004,6.036206,3.404265,5.691425,5.415246,3.73145,-5.049002,4.3953169999999995,3.318432,5.307506,4.069902,6.282135,5.445129,5.2858230000000015,4.797867,2.750323,5.46619,5.236701,2.725404,6.087311,3.061414,3.4223879999999998,0.11348299999999999,6.17893,5.772672,6.896112,4.544665,3.9430730000000014,3.700729,2.807707,4.4988779999999995,3.964292,4.713515,3.4428099999999997,6.185015,6.977517999999999,5.275545,6.56485,-0.916932,-0.390941,2.670184,3.4314169999999997,5.7351339999999995,5.205664,6.019724,5.8546949999999995,4.404411,4.041617,6.710317999999999,5.5251730000000014,-1.373557,6.736828,6.330561,2.3020110000000003,5.329448,5.426039,4.636842,7.049072,5.020699,5.9695550000000015,6.015464,5.845522,5.556655,4.997756,5.197062,1.237435,4.597599,5.346431,4.832275,7.4999270000000005,2.307171,4.494928,2.542655,6.856078,5.257129,4.917278,6.811862,5.374753,6.1027949999999995,5.002566000000002,4.0155959999999995,7.447655,6.8366130000000025,5.663755999999999,6.102025,1.914594,4.229185,7.615961,5.2268,5.554379,1.256401,4.128209,4.59584,6.140678,3.4367970000000003,2.40657,6.043801,5.885045,4.913145,5.761785,4.455133999999998,3.73693,3.7929209999999998,2.740653,4.859807,5.019089,-0.49058999999999997,7.6578610000000005,4.191091,4.142613,1.331051,5.954482,2.891347,0.9654780000000001,-0.062039,6.442265,1.224553,1.767349,1.281331,3.6196019999999995,5.778522,5.993018,6.430614,0.264135,1.449748,5.4549910000000015,1.092541,-4.869354,,,,,,,,,,,,,,,,,,,5.232443,-1.440367,-0.652306,0.8693780000000001,4.079618,3.3004599999999997,3.8707279999999997,9.202687
KY821,2.0231055,0.4378044999999999,2.5953470000000003,1.8934294999999999,-4.3196575,-6.1027655,-4.727499,4.112908,0.399982,-0.804848,-3.178513,3.63246,0.909682,-0.119952,3.5075269999999996,-4.014564,0.368731,4.362316000000001,3.3750440000000004,4.30328,0.46161199999999997,2.788749,3.134889,-1.7007709999999998,-3.66805,2.841262,,1.170517,-1.460807,0.733367,0.270285,-0.964671,3.8304099999999996,2.678183,1.8437880000000002,2.505058,-0.284314,2.996963,-5.621411,1.15719,1.828159,1.2147649999999999,1.1809610000000001,2.674512,-3.330191000000001,-5.314451999999998,-5.650802,0.217349,1.488566,3.619299,4.437361,2.341926,-5.086531,1.8617650000000001,-0.605151,-0.473125,1.7510150000000002,1.3936819999999999,-1.429944,3.652028,3.554389,-1.2998969999999999,-0.20771599999999998,2.519802,-0.683724,4.437361,3.7598269999999996,0.85164,-2.021752,3.6562360000000003,1.6606459999999998,1.5382930000000001,1.056119,2.264487,-0.906639,-3.789938,2.647591,2.4438459999999997,2.06874,-2.744097,4.437361,2.188796,2.618872,4.114043,-6.399287,-5.951599,-1.371465,0.483365,4.30961,0.751372,1.366314,2.922181,1.526111,0.963512,2.8984900000000002,2.549871,-1.9738470000000001,3.792025,3.3163150000000003,-0.088976,0.384125,-0.43225699999999995,-2.660448,1.2466270000000002,-3.678901,2.7083459999999997,2.324335,3.706976,4.091922,3.164862,1.448699,-2.200819,2.134776,3.206228,3.8344139999999998,5.52979,-3.6713419999999997,3.3517669999999997,1.0608959999999998,3.320654,3.997593,3.914165,3.504226,2.763762,3.474122,2.250623,0.757024,4.471824,4.163757,3.853743,3.62131,-0.426519,3.7547629999999996,2.985774,1.0267190000000002,0.220148,-0.057009000000000004,1.491787,2.5184490000000004,-0.035044,1.7984950000000002,-1.674711,3.6746410000000003,0.973252,2.235383,3.305564,1.000979,1.439224,1.128843,1.616507,3.017794,4.42807,-4.502608,4.029098,-1.03193,1.9274919999999998,-1.8830509999999998,3.4330190000000003,0.7787609999999999,-1.988593,-5.388946,4.409133,0.873898,0.4416560000000001,-0.920673,-0.747629,4.221323,3.1401470000000002,-2.976648,-4.863619,-5.653137,1.42959,0.14671099999999998,,,,,,,,,,,,,,,,,,,,6.4751129999999995,0.20903249999999995,3.80033,4.722125,3.5956315,5.921492,1.2078659999999999,6.560884
KYSE-150,2.273425,1.940482,2.674283,2.4919860000000003,-5.48006,-6.275551,-2.836104,3.2469259999999998,0.8696370000000001,0.706795,1.237616,3.0445290000000003,2.180431,0.802808,4.814978,-4.049175,3.7957050000000003,2.518742,4.668413,5.3155800000000015,2.585743,3.351832,5.0724730000000005,-2.588368,-2.754023,2.547288,-0.6964279999999999,2.0867139999999997,0.9487389999999999,3.741721,0.4844270000000001,0.838043,4.187672,1.447155,1.7982529999999999,3.23822,1.056391,4.711994,-4.110596,2.903384,1.2877450000000001,2.043589,1.388796,3.530213,1.148515,2.0247349999999997,-5.584937,2.065609,0.577696,3.628486,2.41498,0.701885,-6.04804,1.8051400000000002,0.671927,1.6270069999999999,3.983777,1.948879,2.9247959999999997,2.4089840000000002,5.131801,-3.354272,1.5719040000000002,1.313081,0.303705,5.240021,5.246283999999998,0.975608,-1.49193,3.65115,4.156408,2.571504,2.89003,3.14309,0.9298049999999999,2.496903,4.373736,2.562623,1.540247,3.551372,5.350841,5.192262,3.5389449999999996,5.953327,-5.188178,-4.923514,-0.29233200000000004,1.0848360000000001,4.062819999999999,4.317299,3.633749,5.268808,1.649994,1.7196099999999999,4.154768,4.010571,-2.8509349999999998,3.19529,3.436429,-0.340913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13018,-2.753267,-0.634954,-1.7313040000000002,3.5343980000000004,2.824452,1.954533,
KYSE-180,2.9146425,3.2932975000000004,3.120088,1.5885585,-5.205026999999999,-5.890408,-1.458124,2.328231,1.011216,0.834773,1.4642629999999999,1.9255630000000001,3.2733689999999998,2.328184,3.6052980000000003,-3.048568,3.50794,4.808234,4.772954,4.584204,3.082235,4.026994,4.866105999999999,-1.9211619999999998,-3.0562,3.26986,1.54704,4.007224,-0.317338,2.331254,1.2610860000000002,-1.014508,4.0591610000000005,-0.4912,0.718463,4.106813,2.181085,4.912047,-4.830903,2.242013,2.112574,2.227954,2.7186169999999996,3.926999,1.072383,2.440681,-5.190546,1.428428,0.757947,4.654732,2.36488,0.957779,-3.902918,1.634259,1.046008,1.032218,4.296141,2.734048,2.4910080000000003,5.022371,3.579452,-2.075399,2.2954529999999997,1.8336830000000002,-0.00908,3.8757650000000003,3.5037190000000002,1.596254,-1.109111,3.853564,4.886258,2.569643,1.063225,2.5745240000000003,1.8905020000000001,2.968121,3.876635,1.9164139999999998,1.397844,1.573373,4.801055,5.342496,2.4929069999999998,5.9287230000000015,-4.604954,-4.776344,0.228858,1.152353,4.012985,3.3519900000000002,3.7805769999999996,4.884812,2.0993779999999997,3.302221,4.823069,2.826286,-2.471085,3.354404,2.58244,0.48729799999999995,2.749683,3.3527940000000003,3.80189,5.247463,-0.338198,4.957351999999998,3.6911709999999998,4.987613,3.75516,2.764886,2.242126,-1.573304,1.5056129999999999,3.107149,5.007649,4.864031,0.298272,4.881525,1.196555,3.232507,5.0229800000000004,3.245641,4.9532050000000005,3.422018,4.8482449999999995,4.559982,3.215104,3.237447,4.838674,2.644715,4.485723,3.099751,4.869332,5.987966,3.0100439999999997,0.9490620000000001,1.1260379999999999,1.688016,3.368906,4.9722919999999995,3.453328,0.069961,4.925079,2.292178,4.738901,4.484252,1.293123,3.4114089999999995,1.596853,2.0206,5.015130999999999,4.764799,-3.7538650000000002,5.228781,1.599033,2.466976,-1.355841,4.234417,3.920132,2.7585669999999998,-2.999043,5.115291,0.703955,1.36861,-1.565432,2.616206,4.355301,2.23313,1.4528729999999999,-4.940938,-3.688546,3.078574,1.924018,,,,,,,,,,,,,,,,,,,,4.993196,-2.5874015,0.850924,1.021811,2.9042715,0.8115359999999999,4.786387,5.994785
KYSE-220,2.246426,2.3000745,3.8923055,1.7872055,-4.348366,-7.002719,-3.971804,3.17417,0.355241,0.275494,-0.977508,1.341045,1.91783,0.945132,3.9912449999999997,-3.951925,3.220974,4.376073,4.8294760000000005,4.747463,1.051816,4.24226,5.69003,-1.605891,-2.899162,3.739989,-0.639632,5.089028,-0.40273000000000003,0.7194159999999999,1.115521,-1.754802,3.8914779999999998,1.087109,1.1136,3.8463629999999998,1.6233030000000002,5.172231,-4.849458,3.6959989999999996,1.45835,2.278971,2.143688,2.779688,-4.3353779999999995,1.768086,-5.087482,0.939649,0.906473,5.199544,3.0525830000000003,0.9855,-5.750923,1.671571,0.435166,0.502871,3.3381769999999995,1.754618,-0.769285,4.948034,3.692572,-0.45286899999999997,2.428903,1.327739,-0.652119,4.35343,4.120101,2.15341,-2.691945,3.538934,4.505653,4.789842,0.050001,2.934263,0.9740139999999999,3.059647,4.8381300000000005,1.99738,2.9874099999999997,2.358741,5.384207,4.626742,2.423611,4.6534059999999995,-4.174742,-4.832992,2.329827,1.150005,5.379971,3.398945,2.7894520000000003,4.577807,2.525044,1.2444520000000001,5.000514,3.508929,-2.483276,2.107064,3.11805,0.714389,1.752648,1.825202,1.2553370000000001,4.496196,-0.18298699999999998,3.454843,3.3846830000000003,4.960785,5.007199,2.199696,2.316386,-1.406336,3.075575,2.842343,3.423862,4.848468,-0.709483,3.62035,1.692575,5.11151,3.978847,4.776873,4.101819,3.774769,3.3731139999999997,4.410903,1.836293,3.220793,4.5061,3.4807010000000003,3.553446,1.324198,3.1167979999999997,4.444891999999999,1.228874,1.252418,0.819837,2.79245,4.035501,2.334329,1.953168,-1.265077,4.778736,2.15962,2.9912400000000003,5.093122,1.301656,2.416317,1.805877,0.726892,4.327657,3.699529,-3.53805,5.9948559999999995,0.33914099999999997,1.909616,-1.041671,4.473454,2.4189,0.8868309999999999,-3.8755040000000003,5.182769,2.64578,0.490965,-1.404113,0.203947,4.383104,2.7336549999999997,5.4649730000000005,-2.63196,-1.637485,4.3360080000000005,0.431845,-5.879722,,,,,,,,,,,,,,,,,,,4.053184,-2.8351135000000003,0.11638299999999999,-0.338226,3.691065,-2.438828,2.7902709999999997,9.763003
KYSE-450,3.2102285,2.5428175,4.039666499999999,4.1918375,-4.0993855,-4.5716915,-1.093072,3.143091,-0.9148799999999999,0.129144,2.067415,-0.581412,2.630633,2.549886,4.039036,-2.91794,5.668211,3.938444,5.971858,5.041549,3.006573,4.6159349999999995,5.406526,-1.9724970000000002,-2.101841,4.1954720000000005,0.9029159999999999,3.654625,-0.257366,3.8953089999999997,1.1685729999999999,-0.321329,4.960615,0.01054,0.19703099999999998,4.770683,2.51951,5.6423,-3.512075,3.429563,0.622966,2.352395,4.775604,3.450326,2.919191,2.585089,-5.067309,1.342646,-0.7111890000000001,4.812483,3.640371,-0.170236,-4.424764,1.21312,1.294217,1.7107240000000001,2.840261,2.422835,2.419278,4.136936,4.477107,-2.00904,4.132428,-0.630857,-0.514356,4.734839,3.780685,1.412701,-0.408535,4.203764,3.8347519999999995,5.805814,2.89814,3.285444,2.655495,2.903046,4.091321,3.7717690000000004,3.460141,3.54034,5.5475449999999995,5.7519540000000005,2.2991040000000003,6.770986,-2.663157,-3.8223019999999996,-0.7200310000000001,1.036036,5.8486970000000005,4.779618,4.678683,6.0476540000000005,4.186971,2.394371,5.848166,4.492925,-1.244099,4.968008,4.872546,-0.13255999999999998,4.188059,4.844633,1.8342479999999999,5.83954,1.8123770000000001,5.592527,5.149383,5.443554,4.822146,3.5438120000000004,2.4339020000000002,-1.056462,2.377981,3.701892,4.210115,6.657247,0.728852,3.849796,1.2784950000000002,5.7871760000000005,4.333418,5.003528,5.590301999999999,4.288487,5.442026,3.995333,3.014609,6.293585,5.663814,4.318714,4.184605,2.210783,4.173482,6.587499,3.549386,1.160132,0.844147,2.198784,3.628056,5.380615,3.054074,1.7742779999999998,5.431898,3.634501,3.7521419999999996,5.0243970000000004,3.7385629999999996,3.179289,3.318253,1.8269689999999998,5.563911,3.279943,-3.677925,5.74774,1.126965,3.1123369999999997,-1.567654,5.473255,3.5592410000000005,1.552152,-3.953664,5.878004,-0.8472299999999999,0.914341,-0.235202,2.480699,5.8234910000000015,2.840684,5.604299,-2.74852,-1.9685119999999998,4.118994,1.9062569999999999,-5.082237999999999,,,,,,,,,,,,,,,,,,,2.971995,-3.065825,0.649587,0.695896,3.5909520000000006,1.384693,1.721502,7.03026
KYSE-50,5.6579960000000025,2.8861,3.4275300000000004,4.0172235,-3.039548,-1.4979185,0.619929,6.939228999999999,1.9975509999999999,2.917374,1.128659,2.870017,4.372928,3.4341239999999997,3.612749,-1.434036,3.515711,4.883108,5.733551,5.0797940000000015,5.571343,4.936454,4.866976,-1.246668,-2.266082,4.7147,0.7357229999999999,5.228796,0.548131,4.325604,2.120607,0.567806,4.003317,-1.2444629999999999,2.415123,4.456296,1.216128,4.467282,-2.931398,3.8486190000000002,1.870961,1.984531,4.194012,3.5531699999999997,3.344756,2.01756,-4.446242,1.252428,1.066786,4.247982,4.993162,1.562801,-2.96426,1.993052,1.011793,3.180797,3.5839800000000004,2.101106,3.719733,4.906944,3.571171,1.794818,1.677301,2.5689290000000002,0.60269,4.721464,1.944834,3.985841,0.24600999999999998,4.423693,5.007205,4.623049,1.8370279999999999,4.422484,1.250643,1.61913,3.563043,2.888611,1.9768830000000002,1.523967,5.0353449999999995,5.497514,3.883746,5.457476,-2.8064299999999998,-2.813907,1.7734159999999999,0.259739,3.9009980000000004,3.6051260000000003,5.311656,4.964843,2.28526,2.358124,4.952717,3.6620839999999997,-1.633099,4.8606120000000015,3.7004910000000004,2.998249,4.132899,4.823844,0.6439199999999999,5.865698,2.660816,4.95677,5.247184,5.581339,4.758864,5.318156,4.297469,1.58044,2.495869,3.924775,4.554183,6.401267,3.602529,4.316459,2.7941599999999998,4.94656,3.786468,4.347371,5.220432,3.752938,5.423562,5.195741,4.58028,-0.46281300000000003,5.211435,3.277545,4.7980870000000015,5.453857,3.675412,6.573022,5.4665040000000005,2.9124369999999997,0.100958,5.192711,1.646759,4.6231599999999995,3.73063,2.043107,5.4461379999999995,2.559625,4.357599,4.9130139999999995,1.87457,3.9872349999999996,2.715429,2.886248,4.95855,2.564316,-0.871692,5.745933,0.601959,2.950202,0.932739,5.2236139999999995,4.67324,2.948407,-0.8729399999999999,4.803647,-3.877473,3.273308,-1.168133,2.626503,4.485764,5.317214,3.6916230000000003,-2.8808689999999997,1.0743719999999999,4.628888,5.258302,,,,,,,,,,,,,,,,,,,,5.669064,-1.555796,-0.335454,2.627634,3.5266040000000003,1.835549,4.31637,6.848089
